account,cost_center,pnl_code
"91641000","1018101883","17"
"91511100","1052207803","68"
"91632100","1052207803","63"
"64122003","1014609870","74"
"91641000","1018102870","17"
"91642000","1014901900","91"
"91511100","1042407805","68"
"91632100","1042407805","63"
"91511100","1052207801","68"
"91632100","1052207801","63"
"91511400","1065700900","113"
"91632200","1065700900","114"
"64113002","1014609870","74"
"64156001","1014609870","74"
"64151000","1014609870","74"
"64180004","1014609870","74"
"91511100","1042407804","68"
"91632100","1042407804","63"
"64180009","1052203870","78"
"64180004","1033707801","63"
"64180004","1033707802","63"
"64180004","1033707803","63"
"64180004","1033707804","63"
"64151000","1033707803","63"
"64180008","1033707803","63"
"64180009","1042403870","78"
"91641000","1052201802","78"
"91641000","1052201804","78"
"64180009","1950203870","78"
"64131004","1010201870","64"
"64131004","1014901172","64"
"64131004","1014902172","64"
"64131004","1014902808","64"
"64131004","1018100902","64"
"64131004","1033701870","64"
"64131004","1042400875","64"
"64131004","1042401804","64"
"64131004","1042402804","64"
"64131004","1042403879","64"
"64131004","1042412873","64"
"64131004","1052200875","64"
"64131004","1052201871","64"
"64131004","1052203879","64"
"64131004","1065700911","64"
"64131004","1065700918","64"
"64131004","1065700925","64"
"64131004","1065701100","64"
"64131004","1065701170","64"
"64131004","1065701171","64"
"64131004","1065701172","64"
"64131004","1065701173","64"
"64131004","1065701174","64"
"64131004","1065701175","64"
"64131004","1065701801","64"
"64131004","1065701802","64"
"64131004","1065701803","64"
"64131004","1065701804","64"
"64131004","1065701870","64"
"64131004","1065701872","64"
"64131004","1900203902","64"
"91511100","1042407801","68"
"91632100","1042407801","63"
"91642000","1033700900","91"
"91642000","1065700900","91"
"64131004","1014902888","64"
"64131004","1018100883","64"
"64131004","1018100919","64"
"64131004","1018101883","64"
"64131004","1018102883","64"
"64131004","1033700870","64"
"64131004","1033700902","64"
"64131004","1033701170","64"
"64131004","1033701872","64"
"64131004","1065700875","64"
"64131004","1065701873","64"
"64131004","1065703801","64"
"64131004","1900200922","64"
"64131004","1900203879","64"
"64131004","1950203879","64"
"64180009","1033703801","78"
"64111007","1015709870","74"
"91515000","1014903870","112"
"91515000","1024803870","112"
"91515000","1033703870","112"
"91515000","1042403870","112"
"91515000","1052203870","112"
"91515000","1065703870","112"
"91635000","1014903870","112"
"91635000","1024803870","112"
"91635000","1033703870","112"
"91635000","1042403870","112"
"91635000","1052203870","112"
"91635000","1065703870","112"
"91511100","1033707805","68"
"91632100","1033707805","63"
"91511100","1033707806","68"
"91632100","1033707806","63"
"91511100","1065707806","68"
"91632100","1065707806","63"
"64131004","1010202902","64"
"64131004","1014901174","64"
"64131004","1033701805","64"
"64131004","1033701806","64"
"64131004","1042200900","64"
"64131004","1042403870","64"
"64131004","1065701805","64"
"64131004","1065701806","64"
"64131004","9060200902","64"
"64180009","1014903870","78"
"64180009","1065703870","78"
"64180002","1014909870","74"
"64180004","1014909870","74"
"64180002","1014609870","74"
"64156001","1014909870","74"
"64131003","1014909870","74"
"64180004","1015709870","74"
"64180009","1024803870","79"
"91511100","1014901801","68"
"91511100","1014901804","68"
"91511100","1014901805","68"
"91511100","1065707805","68"
"91632100","1014901801","63"
"91632100","1014901804","63"
"91632100","1014901805","63"
"91632100","1065707805","63"
"91511100","1014911870","5"
"91511100","1024803870","5"
"91511100","1052203870","5"
"64122003","1014909870","74"
"64122003","1015709870","74"
"71110008","1014609870","74"
"71110008","1014909870","74"
"81110008","1014909870","74"
"81132000","1014909870","74"
"91641000","1033707805","63"
"91641000","1033707806","63"
"91641000","1065707805","63"
"91641000","1065707806","63"
"64131004","1042609870","74"
"64113002","1014909870","74"
"91511100","1052207804","68"
"91632100","1052207804","63"
"64180002","1042609870","74"
"71110008","1042609870","74"
"81110008","1042609870","74"
"91511400","1033708870","113"
"91632200","1033708870","114"
"91641000","1052201803","78"
"63288005","1042609870","74"
"64131003","1042609870","74"
"81131000","1042609870","74"
"81132000","1042609870","74"
"64131004","1018102900","64"
"63231405","1033706870","69"
"64291001","1033706870","69"
"64291001","1033706870","69"
"63231405","1033706870","69"
"64223001","1033706870","69"
"64291001","1033706870","69"
"64291002","1033706870","69"
"91641000","1052201801","78"
"64180004","1042609870","74"
"63281009","1014907801","63"
"63281009","1014907802","63"
"63281009","1014907803","63"
"63281009","1014907804","63"
"63281009","1014907805","63"
"63281009","1014907806","63"
"63281009","1065707801","63"
"63281009","1065707802","63"
"63281009","1065707803","63"
"63281009","1065707804","63"
"63281009","1065707805","63"
"63281009","1065707806","63"
"64180004","1033707805","63"
"91632100","1042408870","17"
"91632100","1052208870","17"
"63288005","1033706870","69"
"64291001","1042609870","74"
"64211002","1908000919","32"
"64180002","1014909700","74"
"64131004","1014909870","74"
"64131004","1014909700","74"
"64131004","1014902171","64"
"64131004","1014902810","64"
"64131004","1014609870","74"
"64131004","1018101900","64"
"64131004","1024800891","64"
"64131004","1024801874","64"
"64131004","1024801888","64"
"64131004","1024812873","64"
"64131004","1033701888","64"
"64131004","1033712802","64"
"64131004","1052212873","64"
"64131004","1065701888","64"
"64131004","1065703870","64"
"64131003","1014609870","74"
"64136001","1014609870","74"
"91511100","1014908870","5"
"64122003","1014909700","74"
"64123001","1014909870","74"
"64136001","1014909700","74"
"64136001","1042609870","74"
"64136003","1014609870","74"
"64136003","1014909700","74"
"64136003","1014909870","74"
"64136003","1042609870","74"
"64136004","1014909870","74"
"91641000","1014908870","78"
"91641000","1014911870","114"
"91632100","1014911870","17"
"91632100","1014901100","17"
"91632100","1014902100","17"
"64156001","1014909700","74"
"64180004","1014909700","74"
"71110008","1014909700","74"
"81110008","1014909700","74"
"81132000","1014909700","74"
"91511100","1024807870","68"
"91632100","1024807870","63"
"64113002","1014909700","74"
"64122003","1042609870","74"
"64131005","1042609870","74"
"91511100","1038307889","68"
"91632100","1038307889","63"
"91641000","1033700870","78"
"91641000","1042402900","78"
"91642000","1042402900","102"
"91641000","1052200900","78"
"91642000","1052200900","91"
"63213011","1042403870","17"
"63213011","1033703870","17"
"63213011","1065703870","17"
"91641000","1042401870","78"
"91641000","1052201870","78"
"91635000","1018301900","112"
"91511100","1042401900","113"
"91632100","1042401900","114"
"91642000","1042400900","102"
"91642000","1042401900","102"
"91642000","1048301889","87"
"91642000","1048302889","87"
"91515000","1018301900","112"
"64131004","1014903879","64"
"64131004","1010201902","64"
"64131004","1014901171","64"
"64131004","1014901888","64"
"64131004","1014902174","64"
"64131004","1014902809","64"
"64131004","1014912873","64"
"64131004","1014912893","64"
"64131004","1018300889","64"
"64131004","1018300902","64"
"64131004","1018300906","64"
"64131004","1018301889","64"
"64131004","1024800902","64"
"64131004","1024812874","64"
"64131004","1033712873","64"
"64131004","1033712893","64"
"64131004","1038301889","64"
"64131004","1042400888","64"
"64131004","1042400902","64"
"64131004","1048301889","64"
"64131004","1048302889","64"
"64131004","1052200902","64"
"64131004","1052201888","64"
"64131004","1052212874","64"
"64131004","1065712893","64"
"64131004","1908000921","64"
"91641000","1065701870","78"
"64131003","1014909700","74"
"91511100","1042400900","113"
"91632100","1042400900","114"
"91641000","1018302870","17"
"91641000","1018301900","17"
"91641000","1018302900","17"
"91511100","1042401870","5"
"91511100","1042402870","5"
"64136003","1015209870","74"
"64156001","1015209870","74"
"71110008","1015209870","74"
"64111001","1015102877","80"
"64111001","1015102878","80"
"64111002","1015102877","80"
"64111002","1015102878","80"
"64111003","1015102877","80"
"64111004","1015102877","80"
"64111004","1015102878","80"
"64112001","1015102877","80"
"64112001","1015102878","80"
"64112002","1015102877","80"
"64112002","1015102878","80"
"64112003","1015102877","80"
"64112003","1015102878","80"
"64112004","1015102877","80"
"64112004","1015102878","80"
"64113002","1015102877","80"
"64113002","1015102878","80"
"64134002","1015102877","80"
"64152000","1015102877","80"
"64180008","1015102877","80"
"91632100","1042401100","37"
"91632100","1042402100","37"
"64211006","1908000919","32"
"64221002","1908000919","32"
"64221003","1908000919","32"
"64221004","1908000919","32"
"64131001","1014901900","70"
"64131001","1014902900","70"
"64131001","1024800900","70"
"64131001","1033700900","70"
"64131001","1042401900","70"
"64131001","1042402900","70"
"64131001","1052200900","70"
"64131001","1065700900","70"
"64122003","1015102877","80"
"64111003","1015102878","80"
"64122003","1015102878","80"
"64180008","1015102878","80"
"64156002","1015102877","80"
"64180004","1015102877","80"
"64111007","1015102877","80"
"64121002","1015102878","80"
"64121004","1015102878","80"
"64111007","1015102878","80"
"64134002","1015102878","80"
"64156002","1015102878","80"
"64180008","1015209870","74"
"64113002","1015209870","74"
"64122003","1015209870","74"
"64121002","1015209870","74"
"64121003","1015209870","74"
"64121004","1015209870","74"
"91642000","1014902900","91"
"91642000","1024800900","91"
"64211001","1908005900","32"
"64211004","1908005900","32"
"64212001","1908005900","32"
"64212002","1908005900","32"
"64212004","1908005900","32"
"64221001","1908005900","32"
"64221002","1908005900","32"
"64272002","1908005900","32"
"64291001","1908005900","32"
"64294008","1908005900","32"
"64180008","1014901880","71"
"64111001","1024801880","71"
"64111004","1024801880","71"
"64111006","1024801880","71"
"64112001","1024801880","71"
"64112002","1024801880","71"
"64112004","1024801880","71"
"64113002","1024801880","71"
"64180008","1024801880","71"
"64111001","1033701880","71"
"64111004","1033701880","71"
"64112001","1033701880","71"
"64112002","1033701880","71"
"64112004","1033701880","71"
"64113002","1033701880","71"
"64121001","1033701880","71"
"64121002","1033701880","71"
"64121003","1033701880","71"
"64121004","1033701880","71"
"64124001","1033701880","71"
"64124003","1033701880","71"
"64180008","1033701880","71"
"64180008","1042400880","71"
"64180008","1052201880","71"
"64180008","1065701880","71"
"64136001","1015209870","74"
"64136002","1015209870","74"
"64136002","1014609870","74"
"64121001","1024801880","71"
"64121002","1024801880","71"
"64121003","1024801880","71"
"64121004","1024801880","71"
"64121005","1024801880","71"
"64121007","1024801880","71"
"91511100","1042403870","5"
"64180008","1014909700","74"
"64180013","1014909700","74"
"64136002","1014909700","74"
"64136004","1014909700","74"
"64122001","1014909700","74"
"64211001","1024801949","71"
"64211004","1024801949","71"
"64212001","1024801949","71"
"64212002","1024801949","71"
"64212004","1024801949","71"
"64213001","1024801949","71"
"64213002","1024801949","71"
"64233000","1024801949","71"
"64294008","1024801949","71"
"64211001","1033701949","71"
"64211004","1033701949","71"
"64233000","1033701949","71"
"64239010","1033701949","71"
"64136002","1015909870","74"
"64136003","1015909870","74"
"64111001","1014909700","74"
"64213002","1908005900","32"
"64291002","1908000919","32"
"64294008","1908000919","32"
"64239000","1018000900","32"
"64294004","1018000900","32"
"91641000","1018303900","17"
"64121008","1024801880","71"
"64124001","1024801880","71"
"64124002","1024801880","71"
"64124003","1024801880","71"
"64121008","1033701880","71"
"64113001","1033701880","71"
"64121005","1033701880","71"
"64121007","1033701880","71"
"64123001","1033701880","71"
"64134001","1033701880","71"
"64180014","1033701880","71"
"64131003","1052201880","71"
"64136003","1015909870","74"
"64136004","1015909870","74"
"64180008","1014609870","74"
"64180013","1014609870","74"
"64136004","1014609870","74"
"64136001","1015909870","74"
"64136004","1015909870","74"
"64223002","1033701949","71"
"64239000","1033701949","71"
"64222002","1033701949","71"
"64222003","1033701949","71"
"64223002","1024801949","71"
"64180002","1024801880","71"
"64111003","1033701880","71"
"64122003","1033701880","71"
"64123001","1024801880","71"
"91511100","1033700900","113"
"91632100","1033700900","114"
"91515000","1042401900","112"
"91635000","1042401900","112"
"91515000","1042402900","112"
"91635000","1042402900","112"
"91511100","1014911900","113"
"91632100","1014911900","114"
"91641000","1033701801","78"
"64180008","1042402880","71"
"64180008","1042401880","71"
"91632100","1015714100","17"
"91632100","1024901100","17"
"91632100","1014814100","17"
"91632100","1013714100","17"
"91511100","1014902900","113"
"91632100","1014901900","114"
"91632100","1014902900","114"
"64111006","1014609870","74"
"64111007","1014609870","74"
"64122001","1014609870","74"
"81110008","1014609870","74"
"91642000","1018300900","102"
"91511100","1024800900","113"
"91632100","1024800900","114"
"91632100","1042400100","114"
"91632100","1042400100","114"
"91632100","1042400100","114"
"91511100","1052200900","113"
"91632100","1052200900","114"
"91515000","1014914900","113"
"91635000","1014914900","114"
"64111001","1042401880","71"
"64111004","1042401880","71"
"64112001","1042401880","71"
"64112002","1042401880","71"
"64112004","1042401880","71"
"64113001","1042401880","71"
"64113002","1042401880","71"
"64121001","1042401880","71"
"64121002","1042401880","71"
"64121003","1042401880","71"
"64121004","1042401880","71"
"64121005","1042401880","71"
"64121007","1042401880","71"
"64122002","1042401880","71"
"64122003","1042401880","71"
"64124002","1042401880","71"
"64124003","1042401880","71"
"64131004","1042401880","71"
"64134002","1042401880","71"
"64151010","1042401880","71"
"64152000","1042401880","71"
"64156002","1042401880","71"
"64180013","1042401880","71"
"64111001","1042402880","71"
"64111004","1042402880","71"
"64112001","1042402880","71"
"64112002","1042402880","71"
"64112004","1042402880","71"
"64113001","1042402880","71"
"64113002","1042402880","71"
"64121001","1042402880","71"
"64121002","1042402880","71"
"64121003","1042402880","71"
"64121004","1042402880","71"
"64121005","1042402880","71"
"64121007","1042402880","71"
"64122002","1042402880","71"
"64122003","1042402880","71"
"64124002","1042402880","71"
"64124003","1042402880","71"
"64131004","1042402880","71"
"64134002","1042402880","71"
"64151010","1042402880","71"
"64152000","1042402880","71"
"64156002","1042402880","71"
"64180013","1042402880","71"
